sentence_id,lang,similarity
1149,Chinese,0.912
1150,Chinese,0.869
1151,Chinese,0.921
1152,Chinese,0.8728
1153,Chinese,0.9025
1154,Chinese,0.8696
1155,Chinese,0.8066
1156,Chinese,0.9025
1157,Chinese,0.8796
1158,Chinese,0.9512
1159,Chinese,0.8611
1160,Chinese,0.8185
1161,Chinese,0.8638
1162,Chinese,0.8774
1163,Chinese,0.8345
1164,Chinese,0.9069
1165,Chinese,0.8615
1166,Chinese,0.772
1167,Chinese,0.9064
1168,Chinese,0.9173
1169,Chinese,0.8383
1170,Chinese,0.852
1171,Chinese,0.8168
1172,Chinese,0.878
1173,Chinese,0.885
1174,Chinese,0.9082
1175,Chinese,0.8057
1176,Chinese,0.8749
1177,Chinese,0.8152
1178,Chinese,0.866
1179,Chinese,0.8584
1180,Chinese,0.8894
1181,Chinese,0.8771
1182,Chinese,0.8814
1183,Chinese,0.8658
1184,Chinese,0.8191
1185,Chinese,0.8796
1186,Chinese,0.8355
1187,Chinese,0.9013
1188,Chinese,0.8716
1189,Chinese,0.8072
1190,Chinese,0.8621
1191,Chinese,0.9243
1192,Chinese,0.9385
1193,Chinese,0.87
1194,Chinese,0.8874
1195,Chinese,0.8719
1196,Chinese,0.8488
1197,Chinese,0.8522
1198,Chinese,0.8795
1199,Chinese,0.8508
1200,Chinese,0.9263
1201,Chinese,0.8453
1202,Chinese,0.8724
1203,Chinese,0.8649
1204,Chinese,0.9183
1205,Chinese,0.9199
1206,Chinese,0.8711
1207,Chinese,0.9053
1208,Chinese,0.8562
1209,Chinese,0.8679
1210,Chinese,0.8626
1211,Chinese,0.83
1212,Chinese,0.8964
1213,Chinese,0.8848
1214,Chinese,0.8512
1215,Chinese,0.8356
1216,Chinese,0.8821
1217,Chinese,0.8103
1218,Chinese,0.8823
1219,Chinese,0.8586
1220,Chinese,0.8672
1221,Chinese,0.8706
1222,Chinese,0.8097
1223,Chinese,1.0
1224,Chinese,0.8703
1225,Chinese,0.9055
1226,Chinese,0.8867
1227,Chinese,0.9059
1228,Chinese,0.8902
1229,Chinese,0.8585
1230,Chinese,0.836
1231,Chinese,0.8791
1232,Chinese,0.7928
1233,Chinese,0.9382
1234,Chinese,0.8698
1235,Chinese,0.8588
1236,Chinese,0.8675
1237,Chinese,0.8911
1238,Chinese,0.8894
1239,Chinese,0.8743
1240,Chinese,0.8613
1241,Chinese,0.8576
1242,Chinese,0.8811
1243,Chinese,0.9143
1244,Chinese,0.8173
1245,Chinese,0.8897
1246,Chinese,0.8331
1247,Chinese,0.8599
1248,Chinese,0.88
1249,Chinese,0.8716
1250,Chinese,0.9226
1251,Chinese,0.8823
1252,Chinese,0.7841
1253,Chinese,0.8787
1254,Chinese,0.8391
1255,Chinese,0.8984
1256,Chinese,0.8706
1257,Chinese,0.8965
1258,Chinese,0.9023
1259,Chinese,0.8273
1260,Chinese,0.8513
1261,Chinese,0.8818
1262,Chinese,0.9121
1263,Chinese,0.8259
1264,Chinese,0.8759
1265,Chinese,0.8823
1266,Chinese,0.8021
1267,Chinese,0.8948
1268,Chinese,0.8458
1269,Chinese,0.8383
1270,Chinese,0.837
1271,Chinese,0.8899
1272,Chinese,0.9218
1273,Chinese,0.86
1274,Chinese,0.8982
1275,Chinese,0.8552
1276,Chinese,0.8959
1277,Chinese,0.8332
1278,Chinese,0.8675
1279,Chinese,0.9117
1280,Chinese,0.8957
1281,Chinese,0.8996
1282,Chinese,0.9341
1283,Chinese,0.8989
1284,Chinese,0.7745
1285,Chinese,0.8645
1286,Chinese,0.8643
1287,Chinese,0.9063
1288,Chinese,0.8613
1289,Chinese,0.8432
1290,Chinese,0.8619
1291,Chinese,0.8517
1292,Chinese,0.8607
1293,Chinese,0.873
1294,Chinese,0.8368
1295,Chinese,0.8692
1296,Chinese,0.778
1297,Chinese,0.8894
1298,Chinese,0.9027
1299,Chinese,0.9414
1300,Chinese,0.8884
1301,Chinese,0.906
1302,Chinese,0.9393
1303,Chinese,0.8623
1304,Chinese,0.8891
1305,Chinese,0.8957
1306,Chinese,0.8197
1307,Chinese,0.9195
1308,Chinese,0.9119
1309,Chinese,0.9305
1310,Chinese,0.8241
1311,Chinese,0.8861
1312,Chinese,0.8475
1313,Chinese,0.9237
1314,Chinese,0.8723
1315,Chinese,0.9169
1316,Chinese,0.8564
1317,Chinese,0.8471
1318,Chinese,0.8932
1319,Chinese,0.8617
1320,Chinese,0.853
1321,Chinese,0.8568
1322,Chinese,0.8917
1323,Chinese,0.8816
1324,Chinese,0.8778
1325,Chinese,0.926
1326,Chinese,0.856
1327,Chinese,0.8814
1328,Chinese,0.9112
1329,Chinese,0.8966
1330,Chinese,0.889
1331,Chinese,0.8958
1332,Chinese,0.8527
1333,Chinese,0.8576
1334,Chinese,0.8618
1335,Chinese,0.8766
1336,Chinese,0.9175
1337,Chinese,0.8355
1338,Chinese,0.9064
1339,Chinese,0.8832
1340,Chinese,0.8875
1341,Chinese,0.9133
1342,Chinese,0.8772
1343,Chinese,0.9193
1344,Chinese,0.9069
1345,Chinese,0.8991
1346,Chinese,0.8473
1347,Chinese,0.8788
1348,Chinese,0.8978
1349,Chinese,0.9358
1350,Chinese,0.9072
1351,Chinese,0.9076
1352,Chinese,0.8503
1353,Chinese,0.8427
1354,Chinese,0.8163
1355,Chinese,0.8761
1356,Chinese,0.856
1357,Chinese,0.9246
1358,Chinese,0.883
1359,Chinese,0.804
1360,Chinese,0.8101
1361,Chinese,0.9557
1362,Chinese,0.8683
1363,Chinese,0.8283
1364,Chinese,0.8106
1365,Chinese,0.874
1366,Chinese,0.8419
1367,Chinese,0.8153
1368,Chinese,0.8473
1369,Chinese,0.8576
1370,Chinese,0.9175
1371,Chinese,0.8153
1372,Chinese,0.9447
1373,Chinese,0.8235
1374,Chinese,0.8013
1375,Chinese,0.8725
1376,Chinese,0.8463
1377,Chinese,0.8948
1378,Chinese,0.8631
1379,Chinese,0.8277
1380,Chinese,0.8381
1381,Chinese,0.8452
1382,Chinese,0.8108
1383,Chinese,0.9113
1384,Chinese,0.873
1385,Chinese,0.8893
1386,Chinese,0.8871
1387,Chinese,0.9064
1388,Chinese,0.9364
1389,Chinese,0.8406
1390,Chinese,0.771
1391,Chinese,0.8874
1392,Chinese,0.8288
1393,Chinese,0.7831
1394,Chinese,0.8483
1395,Chinese,0.8691
1396,Chinese,0.7565
1397,Chinese,0.8272
1398,Chinese,0.8692
1399,Chinese,0.879
1400,Chinese,0.9399
1401,Chinese,0.8069
1402,Chinese,0.8805
1403,Chinese,0.8783
1404,Chinese,0.891
1405,Chinese,0.8489
1406,Chinese,0.8221
1407,Chinese,0.9075
1408,Chinese,0.913
1409,Chinese,0.8158
1410,Chinese,0.9513
1411,Chinese,0.8757
1412,Chinese,0.8882
1413,Chinese,0.8507
1414,Chinese,0.9151
1415,Chinese,0.901
1416,Chinese,0.8996
1417,Chinese,0.8376
1418,Chinese,0.8591
1419,Chinese,0.7717
1420,Chinese,0.8828
1421,Chinese,0.8885
1422,Chinese,0.9072
1423,Chinese,0.8875
1424,Chinese,0.8409
1425,Chinese,0.9296
1426,Chinese,0.9061
1427,Chinese,0.8875
1428,Chinese,0.8449
1429,Chinese,0.8853
1430,Chinese,0.904
1431,Chinese,0.917
1432,Chinese,0.9043
1433,Chinese,0.8593
1434,Chinese,0.8659
1435,Chinese,0.9125
1436,Chinese,0.8166
1437,Chinese,0.8586
1438,Chinese,0.8535
1439,Chinese,0.8462
1440,Chinese,0.8539
1441,Chinese,0.7797
1442,Chinese,0.7819
1443,Chinese,0.9403
1444,Chinese,0.9119
1445,Chinese,0.8953
1446,Chinese,0.8794
1447,Chinese,0.8683
1448,Chinese,0.8701
1449,Chinese,0.8758
1450,Chinese,0.8741
1451,Chinese,0.8811
1452,Chinese,0.804
1453,Chinese,0.8854
1454,Chinese,0.8654
1455,Chinese,0.8372
1456,Chinese,0.9385
1457,Chinese,0.8948
1458,Chinese,0.8855
1459,Chinese,0.9085
1460,Chinese,0.8646
1461,Chinese,0.9345
1462,Chinese,0.8295
1463,Chinese,0.7884
1464,Chinese,0.8839
1465,Chinese,0.8276
1466,Chinese,0.8704
1467,Chinese,0.8822
1468,Chinese,0.9488
1469,Chinese,0.8696
1470,Chinese,0.9211
1471,Chinese,0.8615
1472,Chinese,0.7718
1473,Chinese,0.9341
1474,Chinese,0.8653
1475,Chinese,0.857
1476,Chinese,0.9075
1477,Chinese,0.8659
1478,Chinese,0.871
1479,Chinese,0.9138
1480,Chinese,0.8009
1481,Chinese,0.8884
1482,Chinese,0.8751
1483,Chinese,0.8706
1484,Chinese,0.8925
1485,Chinese,0.8553
1486,Chinese,0.8773
1487,Chinese,0.8776
1488,Chinese,0.8523
1489,Chinese,0.9336
1490,Chinese,0.8917
1491,Chinese,0.9158
1492,Chinese,0.8439
1493,Chinese,0.8465
1494,Chinese,0.9
1495,Chinese,0.9143
1496,Chinese,0.8005
1497,Chinese,0.8529
1498,Chinese,0.9021
1499,Chinese,0.8961
1500,Chinese,0.8525
1501,Chinese,0.8952
1502,Chinese,0.7728
1503,Chinese,0.9047
1504,Chinese,0.888
1505,Chinese,0.8629
1506,Chinese,0.897
1507,Chinese,0.867
1508,Chinese,0.927
1509,Chinese,0.9068
1510,Chinese,0.8817
1511,Chinese,0.877
1512,Chinese,0.8325
1513,Chinese,0.8794
1514,Chinese,0.772
1515,Chinese,0.9188
1516,Chinese,0.9128
1517,Chinese,0.856
1518,Chinese,0.9399
1519,Chinese,0.915
1520,Chinese,0.8553
1521,Chinese,0.9147
1522,Chinese,0.9168
1523,Chinese,0.8919
1524,Chinese,0.9099
1525,Chinese,0.9093
1526,Chinese,0.8853
1527,Chinese,0.9204
1528,Chinese,0.9525
1529,Chinese,0.8971
1530,Chinese,0.8592
1531,Chinese,0.892
1532,Chinese,0.9224
1533,Chinese,0.8585
1534,Chinese,0.8248
1535,Chinese,0.8977
1536,Chinese,0.9033
1537,Chinese,0.8044
1538,Chinese,0.7828
1539,Chinese,0.8537
1540,Chinese,0.8964
1541,Chinese,0.8673
1542,Chinese,0.8613
1543,Chinese,0.8358
1544,Chinese,0.8722
1545,Chinese,0.843
1546,Chinese,0.893
1547,Chinese,0.9305
1548,Chinese,0.8445
1549,Chinese,0.9024
1550,Chinese,0.8169
1551,Chinese,0.9124
1552,Chinese,0.9242
1553,Chinese,0.8837
1554,Chinese,0.9211
1555,Chinese,0.8878
1556,Chinese,0.8629
1557,Chinese,0.8906
1558,Chinese,0.8843
1559,Chinese,0.9043
1560,Chinese,0.9196
1561,Chinese,0.8731
1562,Chinese,0.8901
1563,Chinese,0.9059
1564,Chinese,0.866
1565,Chinese,0.9025
1566,Chinese,0.8877
1567,Chinese,0.8535
1568,Chinese,0.8467
1569,Chinese,0.8499
1570,Chinese,0.886
1571,Chinese,0.8762
1572,Chinese,0.8694
1573,Chinese,0.8778
1574,Chinese,0.8847
1575,Chinese,0.8982
1576,Chinese,0.877
1577,Chinese,0.8532
1578,Chinese,0.8332
1579,Chinese,0.9141
1580,Chinese,0.8806
1581,Chinese,0.8666
1582,Chinese,0.8867
1583,Chinese,0.8694
1584,Chinese,0.954
1585,Chinese,0.8935
1586,Chinese,0.8718
1587,Chinese,0.7596
1588,Chinese,0.929
1589,Chinese,0.873
1590,Chinese,0.9161
1591,Chinese,0.8637
1592,Chinese,0.8557
1593,Chinese,0.9188
1594,Chinese,0.8308
1595,Chinese,0.8695
1596,Chinese,0.9083
1597,Chinese,0.8746
1598,Chinese,0.8374
1599,Chinese,0.8653
1600,Chinese,0.8651
1601,Chinese,0.8854
1602,Chinese,0.8652
1603,Chinese,0.8816
1604,Chinese,0.8727
1605,Chinese,0.8056
1606,Chinese,0.9287
1607,Chinese,0.9105
1608,Chinese,0.9161
1609,Chinese,0.8979
1610,Chinese,0.8664
1611,Chinese,0.9187
1612,Chinese,0.9224
1613,Chinese,0.9551
1614,Chinese,0.9335
1615,Chinese,0.8227
1616,Chinese,0.8632
1617,Chinese,0.8631
1618,Chinese,0.8783
1619,Chinese,0.9119
1620,Chinese,0.8497
1621,Chinese,0.8673
1622,Chinese,0.8686
1623,Chinese,0.8476
1624,Chinese,0.9343
1625,Chinese,0.8398
1626,Chinese,0.839
1627,Chinese,0.8861
1628,Chinese,0.9377
1629,Chinese,0.8583
1630,Chinese,0.8169
1631,Chinese,0.8538
1632,Chinese,0.8658
1633,Chinese,0.8466
1634,Chinese,0.9303
1635,Chinese,0.9192
1636,Chinese,0.8482
1637,Chinese,0.8096
1638,Chinese,0.9337
1639,Chinese,0.8553
1640,Chinese,0.8752
1641,Chinese,0.8934
1642,Chinese,0.8731
1643,Chinese,0.8818
1644,Chinese,0.8304
1645,Chinese,0.8654
1646,Chinese,0.8628
1647,Chinese,0.8581
1648,Chinese,0.8668
1649,Chinese,0.9714
1650,Chinese,0.8481
1651,Chinese,0.8361
1652,Chinese,0.8767
1653,Chinese,0.8394
1654,Chinese,0.8293
1655,Chinese,0.8854
1656,Chinese,0.8354
1657,Chinese,1.0
1658,Chinese,0.8626
1659,Chinese,0.8133
1660,Chinese,0.9339
1661,Chinese,0.8631
1662,Chinese,0.8068
1663,Chinese,0.8884
1664,Chinese,0.879
1665,Chinese,0.8759
1666,Chinese,0.935
1667,Chinese,0.9305
1668,Chinese,0.899
1669,Chinese,0.8092
1670,Chinese,0.8669
1671,Chinese,0.9338
1672,Chinese,0.8756
1673,Chinese,0.8656
1674,Chinese,0.9416
1675,Chinese,0.7894
1676,Chinese,0.8102
1677,Chinese,0.8659
1678,Chinese,0.8507
1679,Chinese,0.8628
1680,Chinese,0.8447
1681,Chinese,0.8907
1682,Chinese,0.8654
1683,Chinese,0.8446
1684,Chinese,0.836
1685,Chinese,0.9327
1686,Chinese,0.9083
1687,Chinese,0.8529
1688,Chinese,0.8304
1689,Chinese,0.8841
1690,Chinese,0.8982
1691,Chinese,0.8514
1692,Chinese,0.8916
1693,Chinese,0.8854
1694,Chinese,0.8176
1695,Chinese,0.8868
1696,Chinese,0.9174
1697,Chinese,0.8436
1698,Chinese,0.8913
1699,Chinese,0.9199
1700,Chinese,0.8889
1701,Chinese,0.862
1702,Chinese,0.7962
1703,Chinese,0.892
1704,Chinese,0.8807
1705,Chinese,0.8694
1706,Chinese,0.828
1707,Chinese,0.8778
1708,Chinese,0.8562
1709,Chinese,0.9423
1710,Chinese,0.8857
1711,Chinese,0.865
1712,Chinese,0.9019
1713,Chinese,0.873
1714,Chinese,0.8772
1715,Chinese,0.8769
1716,Chinese,0.891
1717,Chinese,0.9306
1718,Chinese,0.8427
1719,Chinese,0.8972
1720,Chinese,0.8498
1721,Chinese,0.9274
1722,Chinese,0.8711
1723,Chinese,0.8768
1724,Chinese,0.7513
1725,Chinese,0.8004
1726,Chinese,0.8612
1727,Chinese,0.8759
1728,Chinese,0.891
1729,Chinese,0.8661
1730,Chinese,0.8388
1731,Chinese,0.864
1732,Chinese,0.8852
1733,Chinese,0.8576
1734,Chinese,0.8569
1735,Chinese,0.8229
1736,Chinese,0.8618
1737,Chinese,0.8794
1738,Chinese,0.8815
1739,Chinese,0.8729
1740,Chinese,1.0
1741,Chinese,0.829
1742,Chinese,0.8907
1743,Chinese,0.8895
1744,Chinese,0.9146
1745,Chinese,0.9279
1746,Chinese,0.9283
1747,Chinese,0.8652
1748,Chinese,0.8324
1749,Chinese,0.9213
1750,Chinese,0.9211
1751,Chinese,0.8174
1752,Chinese,0.875
1753,Chinese,0.8972
1754,Chinese,0.8199
1755,Chinese,0.825
1756,Chinese,0.8894
1757,Chinese,0.8258
1758,Chinese,0.8783
1759,Chinese,0.8624
1760,Chinese,0.8999
1761,Chinese,0.8151
1762,Chinese,0.7809
1763,Chinese,0.9039
1764,Chinese,0.828
1765,Chinese,0.8554
1766,Chinese,0.8975
1767,Chinese,0.8646
1768,Chinese,0.8475
1769,Chinese,0.8848
1770,Chinese,0.9357
1771,Chinese,0.8475
1772,Chinese,0.9017
1773,Chinese,0.9653
1774,Chinese,0.8885
1775,Chinese,0.879
1776,Chinese,0.903
1777,Chinese,0.8482
1778,Chinese,0.8592
1779,Chinese,0.8902
1780,Chinese,0.909
1781,Chinese,0.8907
1782,Chinese,0.8562
1783,Chinese,0.8626
1784,Chinese,0.8365
1785,Chinese,0.9454
1786,Chinese,0.8664
1787,Chinese,0.8536
1788,Chinese,0.8858
1789,Chinese,0.9057
1790,Chinese,0.9496
1791,Chinese,0.883
1792,Chinese,0.8929
1793,Chinese,0.8971
1794,Chinese,0.8603
1795,Chinese,0.8788
1796,Chinese,0.8421
1797,Chinese,0.8787
1798,Chinese,0.9279
1799,Chinese,0.9381
1800,Chinese,0.8922
1801,Chinese,0.7851
1802,Chinese,0.8962
1803,Chinese,0.8857
1804,Chinese,0.7958
1805,Chinese,0.8898
1806,Chinese,0.8521
1807,Chinese,0.8123
1808,Chinese,0.9422
1809,Chinese,0.9425
1810,Chinese,0.8891
1811,Chinese,0.8585
1812,Chinese,0.9216
1813,Chinese,0.8506
1814,Chinese,0.8493
1815,Chinese,0.876
1816,Chinese,0.9538
1817,Chinese,0.9108
1818,Chinese,0.8267
1819,Chinese,0.8961
1820,Chinese,0.9625
1821,Chinese,0.8531
1822,Chinese,0.814
1823,Chinese,0.8939
1824,Chinese,0.8645
1825,Chinese,0.8646
1826,Chinese,0.8791
1827,Chinese,0.8571
1828,Chinese,0.931
1829,Chinese,0.8563
1830,Chinese,0.796
1831,Chinese,0.8069
1832,Chinese,0.9042
1833,Chinese,0.8831
1834,Chinese,0.8264
1835,Chinese,0.8101
1836,Chinese,0.8629
1837,Chinese,0.8671
1838,Chinese,0.8698
1839,Chinese,0.8436
1840,Chinese,0.9449
1841,Chinese,0.8901
1842,Chinese,0.8274
1843,Chinese,0.8344
1844,Chinese,0.8821
1845,Chinese,0.8973
1846,Chinese,0.9245
1847,Chinese,0.8513
1848,Chinese,0.8596
1849,Chinese,0.7896
1850,Chinese,0.9037
1851,Chinese,0.9178
1852,Chinese,0.8743
1853,Chinese,0.8515
1854,Chinese,0.9074
1855,Chinese,0.9152
1856,Chinese,0.889
1857,Chinese,0.8839
1858,Chinese,0.9189
1859,Chinese,0.8651
1860,Chinese,0.8849
1861,Chinese,0.859
1862,Chinese,0.8645
1863,Chinese,0.9194
1864,Chinese,0.8296
1865,Chinese,0.8977
1866,Chinese,0.8596
1867,Chinese,0.875
1868,Chinese,0.9216
1869,Chinese,0.8258
1870,Chinese,0.8962
1871,Chinese,0.8836
1872,Chinese,0.8266
1873,Chinese,0.9129
1874,Chinese,0.9398
1875,Chinese,0.9158
1876,Chinese,0.8242
1877,Chinese,0.8692
1878,Chinese,0.8593
1879,Chinese,0.8413
1880,Chinese,0.835
1881,Chinese,0.8737
1882,Chinese,0.9135
1883,Chinese,0.8432
1884,Chinese,0.8502
1885,Chinese,0.8066
1886,Chinese,0.8847
1887,Chinese,0.8694
1888,Chinese,0.9365
1889,Chinese,0.8721
1890,Chinese,0.8582
1891,Chinese,0.9006
1892,Chinese,0.827
1893,Chinese,0.928
1894,Chinese,0.8605
1895,Chinese,0.9113
1896,Chinese,0.9125
1897,Chinese,0.8719
1898,Chinese,0.8976
1899,Chinese,0.8839
1900,Chinese,0.8275
1901,Chinese,0.88
1902,Chinese,0.8683
1903,Chinese,0.8444
1904,Chinese,0.8614
1905,Chinese,0.8568
1906,Chinese,0.8737
1907,Chinese,0.9367
1908,Chinese,0.8616
1909,Chinese,0.8808
1910,Chinese,0.8432
1911,Chinese,0.8691
1912,Chinese,0.8294
1913,Chinese,0.8486
1914,Chinese,0.848
1915,Chinese,0.9242
1916,Chinese,0.8986
1917,Chinese,0.8276
1918,Chinese,0.8639
1919,Chinese,0.8706
1920,Chinese,0.8817
1921,Chinese,0.8657
1922,Chinese,0.8695
1923,Chinese,0.9217
1924,Chinese,0.9373
1925,Chinese,0.8245
1926,Chinese,0.8731
1927,Chinese,0.9527
1928,Chinese,0.9177
1929,Chinese,0.8562
1930,Chinese,0.8908
1931,Chinese,0.8513
1932,Chinese,0.8027
1933,Chinese,0.853
1934,Chinese,0.877
1935,Chinese,0.9137
1936,Chinese,0.908
1937,Chinese,0.8578
1938,Chinese,0.9091
1939,Chinese,0.8559
1940,Chinese,0.8863
1941,Chinese,0.943
1942,Chinese,0.8548
1943,Chinese,0.8838
1944,Chinese,0.8641
1945,Chinese,0.8968
1946,Chinese,0.7777
1947,Chinese,0.8579
1948,Chinese,0.912
1949,Chinese,0.9197
1950,Chinese,0.828
1951,Chinese,0.8596
1952,Chinese,0.9095
1953,Chinese,0.8938
1954,Chinese,0.9032
1955,Chinese,0.9055
1956,Chinese,0.8718
1957,Chinese,0.8843
1958,Chinese,0.9359
1959,Chinese,0.8513
1960,Chinese,0.9202
1961,Chinese,0.8443
1962,Chinese,0.9103
1963,Chinese,0.8902
1964,Chinese,0.8643
1965,Chinese,0.8247
1966,Chinese,0.8873
1967,Chinese,0.8735
1968,Chinese,0.9207
1969,Chinese,0.764
1970,Chinese,0.8674
1971,Chinese,0.8253
1972,Chinese,0.8477
1973,Chinese,0.9168
1974,Chinese,0.8612
1975,Chinese,0.8741
1976,Chinese,0.8863
1977,Chinese,0.9432
1978,Chinese,0.8546
1979,Chinese,0.8527
1980,Chinese,0.8986
1981,Chinese,0.8661
1982,Chinese,0.9161
1983,Chinese,0.8751
1984,Chinese,0.8358
1985,Chinese,0.8637
1986,Chinese,0.8639
1987,Chinese,0.9134
1988,Chinese,0.8908
1989,Chinese,0.9172
1990,Chinese,0.9159
1991,Chinese,0.8856
1992,Chinese,0.9067
1993,Chinese,0.9243
1994,Chinese,0.8548
1995,Chinese,0.8887
1996,Chinese,0.844
1997,Chinese,0.8441
1998,Chinese,0.8507
1999,Chinese,0.8988
2000,Chinese,0.8645
2001,Japanese,0.8525
2002,Japanese,0.8743
2003,Japanese,0.8298
2004,Japanese,0.9117
2005,Japanese,0.8647
2006,Japanese,0.8806
2007,Japanese,0.8326
2008,Japanese,0.899
2009,Japanese,0.848
2010,Japanese,0.9281
2011,Japanese,0.8412
2012,Japanese,0.8672
2013,Japanese,0.8417
2014,Japanese,0.825
2015,Japanese,0.9231
2016,Japanese,0.8232
2017,Japanese,0.8296
2018,Japanese,0.8927
2019,Japanese,0.8417
2020,Japanese,0.866
2021,Japanese,0.8823
2022,Japanese,0.8747
2023,Japanese,0.8199
2024,Japanese,0.8935
2025,Japanese,0.9224
2026,Japanese,0.8749
2027,Japanese,0.8831
2028,Japanese,0.8625
2029,Japanese,0.9089
2030,Japanese,0.8341
2031,Japanese,0.8886
2032,Japanese,0.8128
2033,Japanese,0.862
2034,Japanese,0.8967
2035,Japanese,0.8218
2036,Japanese,0.8835
2037,Japanese,0.7898
2038,Japanese,0.8556
2039,Japanese,0.8606
2040,Japanese,0.8737
2041,Japanese,0.8573
2042,Japanese,0.825
2043,Japanese,0.8971
2044,Japanese,0.919
2045,Japanese,0.9474
2046,Japanese,0.853
2047,Japanese,0.8954
2048,Japanese,0.8417
2049,Japanese,0.8255
2050,Japanese,0.9221
2051,Japanese,0.8866
2052,Japanese,0.8953
2053,Japanese,0.8306
2054,Japanese,0.8871
2055,Japanese,0.9177
2056,Japanese,0.8374
2057,Japanese,0.8731
2058,Japanese,0.8976
2059,Japanese,0.8521
2060,Japanese,0.8795
2061,Japanese,0.8795
2062,Japanese,0.8651
2063,Japanese,0.9116
2064,Japanese,0.7928
2065,Japanese,0.8657
2066,Japanese,0.9069
2067,Japanese,0.8236
2068,Japanese,0.8595
2069,Japanese,0.9071
2070,Japanese,0.8638
2071,Japanese,0.8038
2072,Japanese,0.9091
2073,Japanese,0.826
2074,Japanese,0.8873
2075,Japanese,0.9384
2076,Japanese,0.9221
2077,Japanese,0.9391
2078,Japanese,0.8519
2079,Japanese,0.8659
2080,Japanese,0.8994
2081,Japanese,0.8855
2082,Japanese,0.8203
2083,Japanese,0.8565
2084,Japanese,0.8663
2085,Japanese,0.784
2086,Japanese,0.7895
2087,Japanese,0.8659
2088,Japanese,0.8414
2089,Japanese,0.843
2090,Japanese,0.8598
2091,Japanese,0.829
2092,Japanese,0.9529
2093,Japanese,0.9293
2094,Japanese,0.8151
2095,Japanese,0.8552
2096,Japanese,0.8541
2097,Japanese,0.873
2098,Japanese,0.8785
2099,Japanese,0.8659
2100,Japanese,0.8664
2101,Japanese,0.8365
2102,Japanese,0.815
2103,Japanese,0.8498
2104,Japanese,0.9319
2105,Japanese,0.7837
2106,Japanese,0.8335
2107,Japanese,0.8346
2108,Japanese,0.8788
2109,Japanese,0.8967
2110,Japanese,0.8581
2111,Japanese,0.8164
2112,Japanese,0.9098
2113,Japanese,0.889
2114,Japanese,0.8975
2115,Japanese,0.8108
2116,Japanese,0.8388
2117,Japanese,0.8209
2118,Japanese,0.8938
2119,Japanese,0.8595
2120,Japanese,0.8384
2121,Japanese,0.8957
2122,Japanese,0.9055
2123,Japanese,0.8844
2124,Japanese,0.8907
2125,Japanese,0.8591
2126,Japanese,0.8763
2127,Japanese,0.8119
2128,Japanese,0.9016
2129,Japanese,0.8498
2130,Japanese,0.8243
2131,Japanese,0.9124
2132,Japanese,0.9065
2133,Japanese,0.8742
2134,Japanese,0.8618
2135,Japanese,0.8558
2136,Japanese,0.8481
2137,Japanese,0.8397
2138,Japanese,0.8673
2139,Japanese,0.8792
2140,Japanese,0.8853
2141,Japanese,0.8378
2142,Japanese,0.8521
2143,Japanese,0.8755
2144,Japanese,0.8586
2145,Japanese,0.8602
2146,Japanese,0.8193
2147,Japanese,0.8525
2148,Japanese,0.9
2149,Japanese,0.9349
2150,Japanese,0.8925
2151,Japanese,0.8118
2152,Japanese,0.8927
2153,Japanese,0.8639
2154,Japanese,0.8455
2155,Japanese,0.8031
2156,Japanese,0.8416
2157,Japanese,0.8277
2158,Japanese,0.8936
2159,Japanese,0.9078
2160,Japanese,0.874
2161,Japanese,0.8409
2162,Japanese,0.8861
2163,Japanese,0.9313
2164,Japanese,0.8844
2165,Japanese,0.8648
2166,Japanese,0.8736
2167,Japanese,0.8994
2168,Japanese,0.8365
2169,Japanese,0.9159
2170,Japanese,0.8454
2171,Japanese,0.9051
2172,Japanese,0.9074
2173,Japanese,0.8456
2174,Japanese,0.8731
2175,Japanese,0.9413
2176,Japanese,0.8454
2177,Japanese,0.8845
2178,Japanese,0.8241
2179,Japanese,0.8676
2180,Japanese,0.892
2181,Japanese,0.8683
2182,Japanese,0.7619
2183,Japanese,0.8024
2184,Japanese,0.8237
2185,Japanese,0.925
2186,Japanese,0.8295
2187,Japanese,0.8452
2188,Japanese,0.9108
2189,Japanese,0.8876
2190,Japanese,0.8471
2191,Japanese,0.8897
2192,Japanese,0.8522
2193,Japanese,0.8215
2194,Japanese,0.7847
2195,Japanese,0.8905
2196,Japanese,0.9035
2197,Japanese,0.8678
2198,Japanese,0.8585
2199,Japanese,0.9148
2200,Japanese,0.9341
2201,Japanese,0.856
2202,Japanese,0.8388
2203,Japanese,1.0
2204,Japanese,0.9345
2205,Japanese,0.8469
2206,Japanese,0.8119
2207,Japanese,0.8453
2208,Japanese,0.8786
2209,Japanese,0.7761
2210,Japanese,0.833
2211,Japanese,0.8078
2212,Japanese,0.8623
2213,Japanese,0.8931
2214,Japanese,0.9315
2215,Japanese,0.8933
2216,Japanese,0.771
2217,Japanese,0.8767
2218,Japanese,0.8567
2219,Japanese,0.7956
2220,Japanese,0.8575
2221,Japanese,0.9243
2222,Japanese,0.8447
2223,Japanese,0.8255
2224,Japanese,0.8591
2225,Japanese,0.8983
2226,Japanese,0.8598
2227,Japanese,0.8719
2228,Japanese,0.8624
2229,Japanese,0.8926
2230,Japanese,0.8777
2231,Japanese,0.8531
2232,Japanese,0.8666
2233,Japanese,0.8444
